958598535|01/03/2023 09:06:00 AM|STR CLEAN|1110 COLE ST San Francisco CA|POINT(-122.44956338299994 37.76389235600004)
958597452|01/03/2023 09:06:00 AM|STR CLEAN|1571 28TH AVE San Francisco CA|POINT(-122.48642826399998 37.75814053700003)
958466132|01/03/2023 09:06:00 AM|STR CLEAN|155 HALE ST San Francisco CA|POINT(-122.40818637899997 37.73226168600007)
958600495|01/03/2023 09:06:00 AM|STR CLEAN|620 HAIGHT ST San Francisco CA|POINT(-122.43250507299996 37.77185183600005)
958597463|01/03/2023 09:07:00 AM|STR CLEAN|1570 29TH AVE San Francisco CA|POINT(-122.48748097299995 37.75809290500007)
957922346|01/03/2023 09:07:00 AM|STR CLEAN|1581 28TH AVE San Francisco CA|POINT(-122.48641723799994 37.757980660000044)
958531254|01/03/2023 09:07:00 AM|STR CLEAN|2232 FILBERT ST San Francisco CA|POINT(-122.43626237399997 37.79795415700005)
958546131|01/03/2023 09:07:00 AM|STR CLEAN|1443 MCKINNON AVENUE San Francisco CA|POINT(-122.38689263299995 37.73451139800005)
957982863|01/03/2023 09:07:00 AM|STR CLEAN|552 HAIGHT ST San Francisco CA|POINT(-122.431773927 37.77194452900005)
957893016|01/03/2023 09:07:00 AM|STR CLEAN|2210 12TH AVE San Francisco CA|POINT(-122.46823080799999 37.74699994500003)
957929324|01/03/2023 09:07:00 AM|OBSTRCT TF|605 BUSH ST San Francisco CA|POINT(-122.40729258799996 37.79034253400005)
958509296|01/03/2023 09:07:00 AM|STR CLEAN|1402 COLE ST San Francisco CA|POINT(-122.44909698599997 37.76157183400005)
958562813|01/03/2023 09:07:00 AM|STR CLEAN|1509 28TH AVE San Francisco CA|POINT(-122.48649662499997 37.759131772000046)
958552700|01/03/2023 09:07:00 AM|STR CLEAN|2185 GOLDEN GATE AVE San Francisco CA|POINT(-122.44650499799997 37.777709542000025)
958493550|01/03/2023 09:07:00 AM|STR CLEAN|2316 FILBERT ST San Francisco CA|POINT(-122.43768271399995 37.79777207200004)
958574993|01/03/2023 09:07:00 AM|STR CLEAN|241 FREDERICK ST San Francisco CA|POINT(-122.44713059499998 37.76711489500008)
958561155|01/03/2023 09:07:00 AM|STR CLEAN|99 HARRIS PL San Francisco CA|POINT(-122.43073159399995 37.79901864400006)
958558101|01/03/2023 09:07:00 AM|STR CLEAN|650 HAIGHT ST San Francisco CA|POINT(-122.43292681699995 37.77179808400007)
958561166|01/03/2023 09:07:00 AM|STR CLEAN|75 HARRIS PL San Francisco CA|POINT(-122.43051410699996 37.79904676100006)
958595551|01/03/2023 09:07:00 AM|STR CLEAN|2300 FILBERT ST San Francisco CA|POINT(-122.43745778399995 37.79780018800005)
958469901|01/03/2023 09:07:00 AM|STR CLEAN|1440 MCKINNON AVE San Francisco CA|POINT(-122.38686894399996 37.73451140100008)
958501880|01/03/2023 09:07:00 AM|STR CLEAN|211 FREDERICK ST San Francisco CA|POINT(-122.44660636199995 37.76718580600004)
958604441|01/03/2023 09:08:00 AM|STR CLEAN|2360 FILBERT ST San Francisco CA|POINT(-122.43830127099994 37.79769475200004)
10148611T|01/03/2023 09:08:00 AM|FAIL DISPL|POLK ST & POST ST San Francisco CA|POINT(-122.41992741799999 37.786828842000034)
958561170|01/03/2023 09:08:00 AM|STR CLEAN|25 HARRIS PL San Francisco CA|POINT(-122.43006100799994 37.799105336000025)
958427746|01/03/2023 09:08:00 AM|STR CLEAN|2046 9TH AVE San Francisco CA|POINT(-122.46537210799994 37.75041135600003)
958493561|01/03/2023 09:08:00 AM|STR CLEAN|2316 FILBERT ST San Francisco CA|POINT(-122.43768271399995 37.79777207200004)
958509300|01/03/2023 09:08:00 AM|STR CLEAN|1308 COLE ST San Francisco CA|POINT(-122.44926016299996 37.76239183100006)
958575004|01/03/2023 09:08:00 AM|STR CLEAN|241 FREDERICK ST San Francisco CA|POINT(-122.44713059499998 37.76711489500008)
957922350|01/03/2023 09:08:00 AM|STR CLEAN|1554 29TH AVE San Francisco CA|POINT(-122.48749916599996 37.75834870700004)
958598546|01/03/2023 09:09:00 AM|STR CLEAN|975 CLAYTON ST San Francisco CA|POINT(-122.44729980999995 37.76420737900003)
958469912|01/03/2023 09:09:00 AM|STR CLEAN|1301 LANE ST San Francisco CA|POINT(-122.38794903099995 37.734118350000074)
10140966T|01/03/2023 09:09:00 AM|FAIL DISPL|POLK ST & POST ST San Francisco CA|POINT(-122.41992741799999 37.786828842000034)
10156576T|01/03/2023 09:09:00 AM|FAIL DISPL|RHODE ISLAND ST & 23RD ST San Francisco CA|POINT(-122.40158869199996 37.75457326600008)
10151326T|01/03/2023 09:09:00 AM|FAIL DISPL|POLK ST & POST ST San Francisco CA|POINT(-122.41992741799999 37.786828842000034)
957798214|01/03/2023 09:09:00 AM|OBSTRCT TF|217 PAGE STREET San Francisco CA|POINT(-122.42441175299996 37.773825962000046)
958427750|01/03/2023 09:09:00 AM|STR CLEAN|2010 9TH AVE San Francisco CA|POINT(-122.46538730299994 37.75082162500007)
958422721|01/03/2023 09:09:00 AM|MTR OUT DT|120 WEST PORTAL AVE San Francisco CA|POINT(-122.46740222196397 37.73949691240228)
958509311|01/03/2023 09:09:00 AM|STR CLEAN|1222 COLE ST San Francisco CA|POINT(-122.44938581499997 37.76302128400005)
958546142|01/03/2023 09:09:00 AM|STR CLEAN|1298 LANE ST San Francisco CA|POINT(-122.38786877799998 37.73422646000006)
958604452|01/03/2023 09:09:00 AM|STR CLEAN|2383 UNION ST San Francisco CA|POINT(-122.43841942599994 37.79671352400004)
958343094|01/03/2023 09:10:00 AM|STR CLEAN|2550 CALIFORNIA ST San Francisco CA|POINT(-122.43632164399997 37.78859719400003)
958562835|01/03/2023 09:10:00 AM|STR CLEAN|1214 29TH AVE San Francisco CA|POINT(-122.48792814399997 37.764551726000036)
958597474|01/03/2023 09:10:00 AM|STR CLEAN|1273 28TH AVE San Francisco CA|POINT(-122.48681318499996 37.763698145000035)
957893020|01/03/2023 09:10:00 AM|STR CLEAN|2001 9TH AVENUE San Francisco CA|POINT(-122.46540538499994 37.750935268000035)
958422732|01/03/2023 09:10:00 AM|MTR OUT DT|212 WEST PORTAL AVE San Francisco CA|POINT(-122.46805088999997 37.73889791500005)
958604463|01/03/2023 09:10:00 AM|STR CLEAN|2383 UNION ST San Francisco CA|POINT(-122.43841942599994 37.79671352400004)
958531265|01/03/2023 09:10:00 AM|STR CLEAN|2169 GREENWICH ST San Francisco CA|POINT(-122.43530819399996 37.79901788400008)
958595562|01/03/2023 09:10:00 AM|STR CLEAN|2127 GREENWICH ST San Francisco CA|POINT(-122.43471775299997 37.79909313700006)
958469923|01/03/2023 09:10:00 AM|STR CLEAN|1497 LANE ST San Francisco CA|POINT(-122.38897505099999 37.73297871600005)
958509322|01/03/2023 09:10:00 AM|STR CLEAN|1140 COLE ST San Francisco CA|POINT(-122.44951996799995 37.76368045100003)
958546153|01/03/2023 09:10:00 AM|STR CLEAN|1496 LANE ST San Francisco CA|POINT(-122.388986338 37.732985083000074)
958552711|01/03/2023 09:11:00 AM|STR CLEAN|2121 GOLDEN GATE AVE San Francisco CA|POINT(-122.44557661099998 37.77782862300006)
958595573|01/03/2023 09:11:00 AM|STR CLEAN|2037 GREENWICH ST San Francisco CA|POINT(-122.43321576499994 37.79928425300005)
957922361|01/03/2023 09:11:00 AM|STR CLEAN|2826 IRVING ST San Francisco CA|POINT(-122.48816082899998 37.76308227100003)
958427761|01/03/2023 09:11:00 AM|STR CLEAN|1918 11TH AVE San Francisco CA|POINT(-122.46761294499998 37.75249969200007)
958509333|01/03/2023 09:11:00 AM|STR CLEAN|1130 COLE ST San Francisco CA|POINT(-122.44953443999998 37.76375108600007)
958343105|01/03/2023 09:11:00 AM|STR CLEAN|2550 CALIFORNIA ST San Francisco CA|POINT(-122.43632164399997 37.78859719400003)
958562846|01/03/2023 09:11:00 AM|STR CLEAN|1210 29TH AVE San Francisco CA|POINT(-122.48793241599998 37.764614298000026)
958546164|01/03/2023 09:12:00 AM|STR CLEAN|1423 OAKDALE AVENUE San Francisco CA|POINT(-122.38698479499999 37.732671495000034)
958531280|01/03/2023 09:12:00 AM|STR CLEAN|1919 GREENWICH ST San Francisco CA|POINT(-122.43131796499995 37.79952553800007)
957893031|01/03/2023 09:12:00 AM|STR CLEAN|1890 9TH AVE San Francisco CA|POINT(-122.46554180699997 37.75312898800007)
958469934|01/03/2023 09:12:00 AM|STR CLEAN|1411 OAKDALE AVE San Francisco CA|POINT(-122.38677160199995 37.73254901300004)
958509344|01/03/2023 09:12:00 AM|STR CLEAN|1012 COLE ST San Francisco CA|POINT(-122.44972931999996 37.764715429000034)
958531276|01/03/2023 09:12:00 AM|STR CLEAN|1931 GREENWICH ST San Francisco CA|POINT(-122.43148707599994 37.799504038000066)
958597485|01/03/2023 09:12:00 AM|STR CLEAN|1325 30TH AVE San Francisco CA|POINT(-122.48887770699997 37.762511087000064)
957922372|01/03/2023 09:12:00 AM|STR CLEAN|2830 IRVING ST San Francisco CA|POINT(-122.48819762799997 37.76308061700007)
958422743|01/03/2023 09:12:00 AM|MTR OUT DT|228 WEST PORTAL AVE San Francisco CA|POINT(-122.46789310499997 37.739030221000064)
958552722|01/03/2023 09:12:00 AM|STR CLEAN|2105 GOLDEN GATE AVE San Francisco CA|POINT(-122.44534451399994 37.77785839300003)
958427772|01/03/2023 09:12:00 AM|STR CLEAN|428 ORTEGA ST San Francisco CA|POINT(-122.46885618899995 37.75440640900007)
958509355|01/03/2023 09:13:00 AM|STR CLEAN|955 CLAYTON ST San Francisco CA|POINT(-122.44738116499997 37.764405519000036)
958562850|01/03/2023 09:13:00 AM|STR CLEAN|1347 30TH AVE San Francisco CA|POINT(-122.48885269199997 37.762160116000075)
958501891|01/03/2023 09:13:00 AM|STR CLEAN|1300 GROVE ST San Francisco CA|POINT(-122.43818587299995 37.77590820200004)
958427783|01/03/2023 09:14:00 AM|STR CLEAN|1766 14TH AVE San Francisco CA|POINT(-122.47114654399996 37.75507774400006)
957922383|01/03/2023 09:14:00 AM|STR CLEAN|1348 31ST AVE San Francisco CA|POINT(-122.48990987999997 37.762084608000066)
958531291|01/03/2023 09:14:00 AM|STR CLEAN|1799 GREENWICH ST San Francisco CA|POINT(-122.42915678399999 37.79980026900006)
958501902|01/03/2023 09:14:00 AM|STR CLEAN|1380 GROVE ST San Francisco CA|POINT(-122.43928020199996 37.77577037800006)
957870922|01/03/2023 09:14:00 AM|PLT LEF/AT|899 MCALLISTER ST San Francisco CA|POINT(-122.42656140099996 37.77928753800006)
958509366|01/03/2023 09:14:00 AM|STR CLEAN|1055 CLAYTON ST San Francisco CA|POINT(-122.44713201099995 37.763377097000046)
958497061|01/03/2023 09:14:00 AM|STR CLEAN|1424 GROVE ST San Francisco CA|POINT(-122.44012385999997 37.775663562000034)
958546175|01/03/2023 09:14:00 AM|STR CLEAN|1491 KEITH ST San Francisco CA|POINT(-122.38707846599999 37.73194790500003)
958600510|01/03/2023 09:14:00 AM|STR CLEAN|1750 O'FARRELL ST San Francisco CA|POINT(-122.43353983899999 37.783194242000036)
958597496|01/03/2023 09:14:00 AM|STR CLEAN|1374 31ST AVE San Francisco CA|POINT(-122.48988031699997 37.76166982400008)
958497072|01/03/2023 09:15:00 AM|STR CLEAN|1434 GROVE ST San Francisco CA|POINT(-122.44026478499995 37.775645645000054)
958562861|01/03/2023 09:15:00 AM|STR CLEAN|1338 31ST AVE San Francisco CA|POINT(-122.48992125099994 37.762244140000064)
958600521|01/03/2023 09:15:00 AM|STR CLEAN|1740 O'FARRELL STREET San Francisco CA|POINT(-122.43339891999995 37.78321219600008)
958597500|01/03/2023 09:15:00 AM|STR CLEAN|1290 31ST AVE San Francisco CA|POINT(-122.48999477999996 37.76327279800006)
958422754|01/03/2023 09:15:00 AM|MTR OUT DT|367 WEST PORTAL AVE San Francisco CA|POINT(-122.47003184399995 37.73704966300005)
958595595|01/03/2023 09:15:00 AM|STR CLEAN|1855 GREENWICH ST San Francisco CA|POINT(-122.43018116399998 37.79967007100004)
958501913|01/03/2023 09:15:00 AM|STR CLEAN|1384 GROVE ST San Francisco CA|POINT(-122.43933491799999 37.77576348600007)
958531302|01/03/2023 09:15:00 AM|STR CLEAN|1759 GREENWICH ST San Francisco CA|POINT(-122.428591703 37.799871937000034)
958653441|01/03/2023 09:15:00 AM|BUS ZONE|514 SUTTER ST San Francisco CA|POINT(-122.40909702399995 37.78917013100005)
958595584|01/03/2023 09:15:00 AM|STR CLEAN|1865 GREENWICH ST San Francisco CA|POINT(-122.43032208899996 37.79965215300007)
957982874|01/03/2023 09:15:00 AM|STR CLEAN|1243 EDDY ST San Francisco CA|POINT(-122.42811643799996 37.78195984800004)
958600532|01/03/2023 09:16:00 AM|STR CLEAN|1740 O'FARRELL STREET San Francisco CA|POINT(-122.43339891999995 37.78321219600008)
958466154|01/03/2023 09:16:00 AM|STR CLEAN|361 HAMILTON ST San Francisco CA|POINT(-122.40971796299999 37.726573667000025)
957982885|01/03/2023 09:16:00 AM|STR CLEAN|1729 EDDY ST San Francisco CA|POINT(-122.43665724299996 37.780874158000074)
957922394|01/03/2023 09:16:00 AM|STR CLEAN|1243 30TH AVE San Francisco CA|POINT(-122.48898764599994 37.76407163500005)
958245131|01/03/2023 09:16:00 AM|METER DTN|900 FOLSOM ST San Francisco CA|POINT(-122.40347410599998 37.78020601000003)
958497083|01/03/2023 09:16:00 AM|STR CLEAN|1472 GROVE ST San Francisco CA|POINT(-122.44080030299995 37.775577559000055)
958531313|01/03/2023 09:16:00 AM|STR CLEAN|1741 GREENWICH ST San Francisco CA|POINT(-122.42833741599998 37.79990418800003)
958493572|01/03/2023 09:16:00 AM|STR CLEAN|2127 GREENWICH ST San Francisco CA|POINT(-122.43471775299997 37.79909313700006)
958558112|01/03/2023 09:17:00 AM|STR CLEAN|1750 O'FARRELL ST San Francisco CA|POINT(-122.43353983899999 37.783194242000036)
958597522|01/03/2023 09:17:00 AM|STR CLEAN|1257 30TH AVE San Francisco CA|POINT(-122.48897220999999 37.76385118500008)
958561181|01/03/2023 09:17:00 AM|STR CLEAN|1695 GREENWICH ST San Francisco CA|POINT(-122.42750005999994 37.80001038000006)
958597511|01/03/2023 09:17:00 AM|STR CLEAN|1257 30TH AVE San Francisco CA|POINT(-122.48897220999999 37.76385118500008)
958466165|01/03/2023 09:17:00 AM|STR CLEAN|315 HAMILTON ST San Francisco CA|POINT(-122.40991291599994 37.727047578000054)
958487401|01/03/2023 09:17:00 AM|DRIVEWAY|71 CARMEL ST San Francisco CA|POINT(-122.44822211699994 37.760893329000055)
957893042|01/03/2023 09:17:00 AM|STR CLEAN|1926 11TH AVENUE San Francisco CA|POINT(-122.46760720999998 37.75242449700005)
958501924|01/03/2023 09:17:00 AM|STR CLEAN|1490 GROVE ST San Francisco CA|POINT(-122.44105396999998 37.77554530800006)
958595606|01/03/2023 09:17:00 AM|STR CLEAN|1661 GREENWICH ST San Francisco CA|POINT(-122.42688870799998 37.80008787500003)
957922405|01/03/2023 09:17:00 AM|STR CLEAN|1247 30TH AVE San Francisco CA|POINT(-122.48898323599997 37.76400864900006)
958562872|01/03/2023 09:17:00 AM|STR CLEAN|2922 IRVING ST San Francisco CA|POINT(-122.48919730699998 37.76303676800006)
958546186|01/03/2023 09:17:00 AM|STR CLEAN|1586 NEWCOMB AVE San Francisco CA|POINT(-122.38942585399997 37.735037420000026)
958422765|01/03/2023 09:18:00 AM|MTR OUT DT|117 WEST PORTAL AVE San Francisco CA|POINT(-122.46722086399996 37.739450024000064)
958466180|01/03/2023 09:18:00 AM|STR CLEAN|261 HAMILTON ST San Francisco CA|POINT(-122.41021404499998 37.72777562600004)
958427794|01/03/2023 09:18:00 AM|STR CLEAN|555 NORIEGA ST San Francisco CA|POINT(-122.46941361799998 37.75528118600005)
954064285|01/03/2023 09:18:00 AM|MTR OUT DT|523 9TH ST San Francisco CA|POINT(-122.40811179399998 37.770963280000046)
957922416|01/03/2023 09:18:00 AM|STR CLEAN|3044 IRVING ST San Francisco CA|POINT(-122.49047120899996 37.76298237100008)
958466176|01/03/2023 09:18:00 AM|STR CLEAN|300 HAMILTON ST San Francisco CA|POINT(-122.40998543199998 37.72718841900007)
958597533|01/03/2023 09:18:00 AM|STR CLEAN|1313 32ND AVE San Francisco CA|POINT(-122.49103468699997 37.76261007700003)
958470892|01/03/2023 09:18:00 AM|METER DTN|19 COLUMBUS AVE San Francisco CA|POINT(-122.40369370499997 37.795797142000026)
958531324|01/03/2023 09:19:00 AM|STR CLEAN|1595 GREENWICH ST San Francisco CA|POINT(-122.42585796099996 37.800219639000034)
958561192|01/03/2023 09:19:00 AM|STR CLEAN|1565 GREENWICH ST San Francisco CA|POINT(-122.42539431399996 37.80028003000007)
958497105|01/03/2023 09:19:00 AM|STR CLEAN|1375 FULTON ST San Francisco CA|POINT(-122.439383712 37.77669963100004)
958497094|01/03/2023 09:19:00 AM|STR CLEAN|1375 FULTON ST San Francisco CA|POINT(-122.439383712 37.77669963100004)
958546190|01/03/2023 09:19:00 AM|STR CLEAN|1730 NEWCOMB AVENUE San Francisco CA|POINT(-122.39227503299998 37.73665306800007)
10159251T|01/03/2023 09:19:00 AM|FAIL DISPL|CLAY ST & SANSOME ST San Francisco CA|POINT(-122.40148417499995 37.794840478000026)
957893053|01/03/2023 09:19:00 AM|STR CLEAN|1820 11TH AVENUE San Francisco CA|POINT(-122.46772686399999 37.75416136900003)
958501935|01/03/2023 09:19:00 AM|STR CLEAN|1485 FULTON ST San Francisco CA|POINT(-122.44115607299995 37.77647342000006)
958600543|01/03/2023 09:19:00 AM|STR CLEAN|1695 EDDY ST San Francisco CA|POINT(-122.43542447299996 37.78103054200005)
958595610|01/03/2023 09:19:00 AM|STR CLEAN|1521 GREENWICH ST San Francisco CA|POINT(-122.42472809699996 37.80036517000008)
958561203|01/03/2023 09:19:00 AM|STR CLEAN|1555 GREENWICH ST San Francisco CA|POINT(-122.42523976499996 37.80030016100005)
958427805|01/03/2023 09:19:00 AM|STR CLEAN|477 NORIEGA ST San Francisco CA|POINT(-122.46851376799998 37.75501754700008)
958562883|01/03/2023 09:19:00 AM|STR CLEAN|3016 IRVING ST San Francisco CA|POINT(-122.49021457899994 37.76299394900008)
958493583|01/03/2023 09:20:00 AM|STR CLEAN|1312 CHESTNUT ST San Francisco CA|POINT(-122.42589313999997 37.80213954100003)
957893064|01/03/2023 09:20:00 AM|STR CLEAN|1826 11TH AVENUE San Francisco CA|POINT(-122.46772038399996 37.75406485600007)
958604474|01/03/2023 09:20:00 AM|STR CLEAN|1501 GREENWICH ST San Francisco CA|POINT(-122.42450707599994 37.800392798000075)
958600554|01/03/2023 09:20:00 AM|STR CLEAN|1605 EDDY ST San Francisco CA|POINT(-122.43415924199996 37.781191797000076)
958501946|01/03/2023 09:20:00 AM|STR CLEAN|1483 FULTON ST San Francisco CA|POINT(-122.44112788099994 37.77647696900004)
958546201|01/03/2023 09:20:00 AM|STR CLEAN|1408 PHELPS ST San Francisco CA|POINT(-122.39418144099994 37.736643635000064)
957922420|01/03/2023 09:20:00 AM|STR CLEAN|2616 LAWTON ST San Francisco CA|POINT(-122.49089481099998 37.75735002700003)
958427816|01/03/2023 09:20:00 AM|STR CLEAN|1678 11TH AVE San Francisco CA|POINT(-122.46795431199996 37.75695600200004)
958597544|01/03/2023 09:20:00 AM|STR CLEAN|1590 33RD AVE San Francisco CA|POINT(-122.49174685399998 37.757584207000036)
958598550|01/03/2023 09:21:00 AM|STR CLEAN|871 14TH ST San Francisco CA|POINT(-122.43281500399996 37.767493814000034)
958466191|01/03/2023 09:21:00 AM|STR CLEAN|130 HAMILTON ST San Francisco CA|POINT(-122.41085120099996 37.72928323900004)
958493594|01/03/2023 09:21:00 AM|STR CLEAN|1322 CHESTNUT ST San Francisco CA|POINT(-122.42530396321104 37.80239199651517)
958427820|01/03/2023 09:21:00 AM|STR CLEAN|1624 11TH AVE San Francisco CA|POINT(-122.46801385199996 37.75781933600007)
958558123|01/03/2023 09:21:00 AM|STR CLEAN|1585 EDDY ST San Francisco CA|POINT(-122.433643013 37.78125769900004)
958561214|01/03/2023 09:21:00 AM|STR CLEAN|1360 CHESTNUT ST San Francisco CA|POINT(-122.42578236599996 37.80215372300006)
958597555|01/03/2023 09:21:00 AM|STR CLEAN|1582 33RD AVE San Francisco CA|POINT(-122.49175567499998 37.75771210900007)
958491365|01/03/2023 09:21:00 AM|STR CLEAN|1595 EDDY STREET San Francisco CA|POINT(-122.43378391999994 37.78123969400008)
958562894|01/03/2023 09:21:00 AM|STR CLEAN|1510 33RD AVE San Francisco CA|POINT(-122.49183506199995 37.75886322100007)
958282721|01/03/2023 09:22:00 AM|NO EV REG|241 BRANNAN ST San Francisco CA|POINT(-122.39104188199997 37.78265537100003)
958497116|01/03/2023 09:22:00 AM|STR CLEAN|1177 FULTON ST San Francisco CA|POINT(-122.43606274399997 37.77712036600008)
10157943T|01/03/2023 09:22:00 AM|FAIL DISPL|SACRAMENTO ST & SANSOME ST San Francisco CA|POINT(-122.40131131999999 37.79398826100004)
957922431|01/03/2023 09:22:00 AM|STR CLEAN|1572 33RD AVE San Francisco CA|POINT(-122.49176669999997 37.757871985000065)
958501950|01/03/2023 09:22:00 AM|STR CLEAN|1185 FULTON ST San Francisco CA|POINT(-122.43617548499998 37.777105756000026)
958493616|01/03/2023 09:22:00 AM|STR CLEAN|1388 CHESTNUT ST San Francisco CA|POINT(-122.42615161399999 37.802106449000064)
958598561|01/03/2023 09:22:00 AM|STR CLEAN|861 14TH ST San Francisco CA|POINT(-122.43263577899995 37.76750420400003)
958561225|01/03/2023 09:22:00 AM|STR CLEAN|1370 CHESTNUT ST San Francisco CA|POINT(-122.42591423999994 37.80213683900007)
958562905|01/03/2023 09:22:00 AM|STR CLEAN|1502 33RD AVE San Francisco CA|POINT(-122.49184388199996 37.758991122000054)
958427831|01/03/2023 09:22:00 AM|STR CLEAN|1586 11TH AVE San Francisco CA|POINT(-122.46807486299997 37.758694072000026)
958493605|01/03/2023 09:22:00 AM|STR CLEAN|1382 CHESTNUT ST San Francisco CA|POINT(-122.42607248899998 37.80211657900003)
958546212|01/03/2023 09:22:00 AM|STR CLEAN|1444 PHELPS ST San Francisco CA|POINT(-122.39435633999994 37.736451370000054)
957893075|01/03/2023 09:23:00 AM|STR CLEAN|1596 11TH AVENUE San Francisco CA|POINT(-122.46806349299999 37.75853385100004)
958466202|01/03/2023 09:23:00 AM|STR CLEAN|522 BOWDOIN ST San Francisco CA|POINT(-122.41186997799997 37.729108386000064)
958497131|01/03/2023 09:23:00 AM|STR CLEAN|1175 FULTON ST San Francisco CA|POINT(-122.43603455899995 37.77712401800005)
958595621|01/03/2023 09:23:00 AM|STR CLEAN|1626 CHESTNUT ST San Francisco CA|POINT(-122.43016262499998 37.801596292000056)
958497120|01/03/2023 09:23:00 AM|STR CLEAN|1175 FULTON ST San Francisco CA|POINT(-122.43603455899995 37.77712401800005)
958597566|01/03/2023 09:23:00 AM|STR CLEAN|1470 33RD AVE San Francisco CA|POINT(-122.49189882899998 37.75977048300007)
958501961|01/03/2023 09:23:00 AM|STR CLEAN|1179 FULTON ST San Francisco CA|POINT(-122.43609092899999 37.777116713000055)
958575015|01/03/2023 09:23:00 AM|STR CLEAN|1273 FULTON ST San Francisco CA|POINT(-122.43763652399997 37.77692021800004)
958562916|01/03/2023 09:24:00 AM|STR CLEAN|1262 33RD AVE San Francisco CA|POINT(-122.49216765499995 37.76361505400007)
958491376|01/03/2023 09:24:00 AM|STR CLEAN|1285 EDDY STREET San Francisco CA|POINT(-122.42870977299998 37.781884595000065)
958497142|01/03/2023 09:24:00 AM|STR CLEAN|1101 FULTON ST San Francisco CA|POINT(-122.43499170799998 37.777259155000024)
958598572|01/03/2023 09:24:00 AM|STR CLEAN|775 14TH ST San Francisco CA|POINT(-122.43058745899998 37.767629218000025)
957982896|01/03/2023 09:24:00 AM|STR CLEAN|1335 EDDY ST San Francisco CA|POINT(-122.42959184999995 37.781772613000044)
958427842|01/03/2023 09:24:00 AM|STR CLEAN|1516 11TH AVE San Francisco CA|POINT(-122.46815445699997 37.75981562100003)
958362812|01/03/2023 09:24:00 AM|METER DTN|723 FRANKLIN ST San Francisco CA|POINT(-122.42221898799994 37.78141203100006)
958466213|01/03/2023 09:24:00 AM|STR CLEAN|556 BOWDOIN ST San Francisco CA|POINT(-122.41172588199998 37.728758104000065)
958515095|01/03/2023 09:24:00 AM|MTR OUT DT|399 17TH AVE San Francisco CA|POINT(-122.47618253899998 37.78058647300003)
958531335|01/03/2023 09:24:00 AM|STR CLEAN|1750 CHESTNUT ST San Francisco CA|POINT(-122.43214702299997 37.80134425700004)
958561236|01/03/2023 09:24:00 AM|STR CLEAN|1794 CHESTNUT ST San Francisco CA|POINT(-122.43276861199996 37.80126542100004)
958501972|01/03/2023 09:24:00 AM|STR CLEAN|1175 FULTON ST San Francisco CA|POINT(-122.43603455899995 37.77712401800005)
957922442|01/03/2023 09:24:00 AM|STR CLEAN|1284 33RD AVE San Francisco CA|POINT(-122.49214339799994 37.76326939000006)
958604485|01/03/2023 09:24:00 AM|STR CLEAN|1658 CHESTNUT ST San Francisco CA|POINT(-122.43061358799997 37.80153895700005)
958558134|01/03/2023 09:24:00 AM|STR CLEAN|1277 EDDY ST San Francisco CA|POINT(-122.42859675699998 37.78189892900008)
958493620|01/03/2023 09:25:00 AM|STR CLEAN|1800 CHESTNUT ST San Francisco CA|POINT(-122.43308850599999 37.80122480800003)
958509370|01/03/2023 09:25:00 AM|STR CLEAN|907 14TH ST San Francisco CA|POINT(-122.43369666999996 37.76744161600004)
958199034|01/03/2023 09:25:00 AM|NO PLATES|64 TOWNSEND ST San Francisco CA|POINT(-122.39021699699998 37.78086114600006)
958595632|01/03/2023 09:25:00 AM|STR CLEAN|1854 CHESTNUT ST San Francisco CA|POINT(-122.43384950499996 37.80112805500005)
958575026|01/03/2023 09:25:00 AM|STR CLEAN|1125 FULTON ST San Francisco CA|POINT(-122.43532992999997 37.77721532700008)
958531346|01/03/2023 09:25:00 AM|STR CLEAN|1770 CHESTNUT ST San Francisco CA|POINT(-122.43242956399996 37.801308422000034)
957922453|01/03/2023 09:25:00 AM|STR CLEAN|1283 32ND AVE San Francisco CA|POINT(-122.49108701399996 37.76335018300006)
957982900|01/03/2023 09:25:00 AM|STR CLEAN|1201 EDDY ST San Francisco CA|POINT(-122.42752310199995 37.78203510000003)
958469945|01/03/2023 09:25:00 AM|STR CLEAN|1644 PALOU AVE San Francisco CA|POINT(-122.39183746299994 37.73451673100004)
958598583|01/03/2023 09:25:00 AM|STR CLEAN|735 14TH ST San Francisco CA|POINT(-122.42971651099998 37.76767876300005)
958558145|01/03/2023 09:25:00 AM|STR CLEAN|1145 EDDY ST San Francisco CA|POINT(-122.42650319498097 37.78211610008316)
958491380|01/03/2023 09:25:00 AM|STR CLEAN|1285 EDDY STREET San Francisco CA|POINT(-122.42870977299998 37.781884595000065)
958597570|01/03/2023 09:25:00 AM|STR CLEAN|3103 LINCOLN WAY San Francisco CA|POINT(-122.49128735499994 37.764780882000025)
958466224|01/03/2023 09:25:00 AM|STR CLEAN|780 FELTON ST San Francisco CA|POINT(-122.412258039 37.728039152000065)
958546223|01/03/2023 09:26:00 AM|STR CLEAN|1836 PALOU AVENUE San Francisco CA|POINT(-122.39576741899998 37.73674321200008)
958561240|01/03/2023 09:26:00 AM|STR CLEAN|6 MALLORCA WAY San Francisco CA|POINT(-122.43731390999994 37.80080175000006)
958558156|01/03/2023 09:26:00 AM|STR CLEAN|1145 EDDY ST San Francisco CA|POINT(-122.42650319498097 37.78211610008316)
